309,Dupla,"Dupla nekazal ingurune baten musika urbanoa egiten duen taldea da. Hitz esplizituak erabilita, ikutu elektronikoa zein hip-hop-a nahasten dituen pop musika da bere marka. Zuzenekoetan, ahotsa zein bateria, elektronikaren indarrarekin nahasi eta antzerkiaren antza duen espektakulu bisuala sortzen du bikote honek.",2018,Agurain (Araba),['Rapa'],https://www.badok.eus/euskal-musika/dupla
310,Dut,,1993 - 2008,Hondarribia (Gipuzkoa),['Post-hardcorea'],https://www.badok.eus/euskal-musika/dut
311,Edozein Bi,"Ritx (Raperos de Emaús) eta Aingeru (Soñadores Natos Sñ-Nt) dira Edozein Bi. Proiektu berri honetan rapa eta reggaearekin nahasten da euskara. Ezaugarri bezala duten alderdi soziala alde batera utzi gabe, mezu positiboa eta egunerokotasunaren freskotasuna somatzen da abestietan. Orain arte, euren proiektu pertsonala izan den euskarazko rapa sustatzeko helburua burutzeko aukera izan dute Edozein Bi – Aingeru & Ritx taldearekin.",,Iruñea,['Rapa'],https://www.badok.eus/euskal-musika/edozein-bi
312,Edu Iriondo,"1973-77 urteetan orduko kantaldien mugimenduan kantautore ibilitakoa da Edu Iriondo. Institutuko irakasle ogibidez, kantak sortzen eta prestatzen ibili da urteetan. 2013an lehen disko-liburua argitaratu zuen, “11 istorio musikatu”, eta 2020an bigarren disko-liburua kaleratu du: “Satorra eta gu”, 11 kanta berrik osatua. Letrak eta musika beronek sortuak dira. (Argazkia: ‘Barren’ aldizkaria)",1954,Elgoibar (Gipuzkoa),['Kantautorea'],https://www.badok.eus/euskal-musika/edu-iriondo
313,Egan,,1970 - 1994,Azpeitia (Gipuzkoa),['Plaza'],https://www.badok.eus/euskal-musika/egan
314,Egun Beltzak,,,Irun (Gipuzkoa),[],https://www.badok.eus/euskal-musika/egun-beltzak
315,Egurra ta Kitto,,2008,,['Ska-rocka'],https://www.badok.eus/euskal-musika/egurra-ta-kitto
316,EH Sukarra,,1990,Eibar (Gipuzkoa),['Rocka'],https://www.badok.eus/euskal-musika/eh-sukarra
317,Ehun Kilo,,1991 - 1997,,['Metala'],https://www.badok.eus/euskal-musika/ehun-kilo
318,EHZ Festibala,,,,[],https://www.badok.eus/euskal-musika/EHZ%20Festibala
319,Eider,"Eider Saez abeslariak (Nøgen taldean ibilitakoak) bere bakarkako bideari ekin dio, eta ‘Loratzen’ diskoan aletu du «bere burua aurkitzeko» bidean bizitakoa.",1998,Lazkao (Gipuzkoa),['Popa'],https://www.badok.eus/euskal-musika/eider
320,Eire,Eire Maiak eta Eire Salegik sortu dute Eire taldea. (Argazkia: Arnaitz Rubio Aprea).,,,['Popa'],https://www.badok.eus/euskal-musika/eire
321,Ekhi Lambert,,1990,Irulegi (Nafarroa Beherea),"['Folka,', 'Kantautorea']",https://www.badok.eus/euskal-musika/ekhi-lambert
322,Ekida,,,,[],https://www.badok.eus/euskal-musika/ekida
323,Ekiñe,,,Arrasate (Gipuzkoa),['Kantautorea'],https://www.badok.eus/euskal-musika/ekine
324,Ekiza,,1980,Baiona,['Rocka'],https://www.badok.eus/euskal-musika/ekiza
325,Ekon,"Nu-metal musikaren nazioarteko joera euskarazko musikara ekartzen lehenengoa Arrasateko (Gipuzkoa) Ekon izan zen. Musika estilo ezberdinetan ibilitako hainbat musikarik osatu zuten taldea, eta, hardcore melodikoa, metal berria eta ukitu industrialak nahastuta, lehenengo erreferentzia modernoa izan ziren euskarazko metal musikan. Hiru disko argitaratu zituen eta 2003an banandu zen. 2009an berriz elkartu zen taldea, kontzertu batzuk eskaintzeko, eta 2010eko urtarrilean esan zuen agur behin-betiko.",1994 - 2010,Arrasate (Gipuzkoa),['Metala'],https://www.badok.eus/euskal-musika/ekon
326,Ekuru,,,Durango (Bizkaia),['Jazza'],https://www.badok.eus/euskal-musika/ekuru
327,El Puto Ior,"Left Coast Gang eta N2OGU kolektiboetako partaide izan zen El Puto Ior MC bizkaitarra. El Sindicato (SDR) taldean parte hartu zuen, eta ordutik errimak sortzen ibili da hainbat proiektutan.",,Portugalete (Bizkaia),['Rapa'],https://www.badok.eus/euskal-musika/el-puto-ior
328,Elaudi,,1998 - 2008,"Hazparne, Itsasu (Lapurdi)","['Folka,', 'Herri', 'kanta']",https://www.badok.eus/euskal-musika/elaudi
329,Elbereth,"90eko hamarkadaren amaieran sortu bazen ere, Elbereth-en ibilbidea, gaur egungo taldea izatera irisi artekoa, 2002. urtean hasi zen. Hastapenetatik heavy metal klasikoa izan da Legazpiko (Gipuzkoa) taldearen bizkarrezurra, baina diskoz disko asmatu du bere soinua generoaren beste adar eta ñabarduretara zabaltzen —power metalera eta thrashera, esate baterako—. Euskal Herria Zuzenean jaialdiak antolatutako talde lehiaketako finalera iritsi zen 2010. urtean.",2002,Legazpi (Gipuzkoa),['Metala'],https://www.badok.eus/euskal-musika/elbereth
330,"Elena Setien, Grande Days, Xabier Erkizia",,,"Donostia, Lesaka (Nafarroa)",['Rocka'],https://www.badok.eus/euskal-musika/elena-setien-grande-days-xabier-erkizia
331,Eli Bujanda,,1987,Beasain (Gipuzkoa),['Pop-rocka'],https://www.badok.eus/euskal-musika/eli-bujanda
332,Eli eta Manex Pagola,,,"Ereñotzu (Hernani, Gipuzkoa)",['Bertsoa'],https://www.badok.eus/euskal-musika/eli-eta-manex-pagola
333,Elizabeltz,,2018,Bermeo (Bizkaia),"['Metala,', 'Rocka']",https://www.badok.eus/euskal-musika/elizabeltz
334,Elodie Baffalio,"Bere jatorriak, hazi den izadiak, eta musika klasiko eta esperimentalarekin egin topaketa ezberdinek eragin sakona dute Elodie Baffalioren musikan. Hauetatik abiatuz, berea den unibertso musikala sortu du. Elkarretaratze edo sorkuntzen arabera, bere musika melodiko-modala izan daiteke, zein bruitista, inpresionista edo espektrala.",1986,Urdiñarbe (Zuberoa),"['Esperimentala,', 'Klasikoa']",https://www.badok.eus/euskal-musika/elodie-baffalio
335,Elortegi Anayak,,2015,Bakio (Bizkaia),['Rock&rolla'],https://www.badok.eus/euskal-musika/elortegi-anayak
336,Eltzegor,,1976 - 1992,,"['Folka,', 'Herri', 'kanta']",https://www.badok.eus/euskal-musika/eltzegor
337,Elurretan,,2003 - 2009,Ordizia (Gipuzkoa),['Popa'],https://www.badok.eus/euskal-musika/elurretan
338,eMe,"Haritz Harreguy soinu teknikariak, Ruben Caballero musikariak eta Nora Izagirrek osaturiko taldea da eMe.",2016,Usurbil (Gipuzkoa),['Pop-rocka'],https://www.badok.eus/euskal-musika/eme
339,Emon,,2007 - 2017,,"['Reggaea,', 'Ska,', 'Runba']",https://www.badok.eus/euskal-musika/emon
340,En Tol Sarmiento,,2005,Arabako Errioxa,['Ska-rocka'],https://www.badok.eus/euskal-musika/en-tol-sarmiento
341,Enarak,,1967 - 1970,,['Popa'],https://www.badok.eus/euskal-musika/enarak
342,Eñaut Elorrieta,"Kantugilea eta abeslaria da Eñaut Elorrieta. Lugarri taldean egin zituen lehen urratsak, eta gero gitarrarekin lagundu zion Mikel Urdangarini lehen bi diskoetan. Hala ere, Ken Zazpi taldeko abeslari gisa nabarmendu izan da urte askoan, eta bakarkako ibilbideari ekin zion 2013an. Bost disko kaleratu ditu ordutik.",1975,Gernika (Bizkaia),['Pop-rocka'],https://www.badok.eus/euskal-musika/enaut-elorrieta
343,Eñaut Zubizarreta,,1992,Aretxabaleta (Gipuzkoa),"['Rocka,', 'Soinu-banda']",https://www.badok.eus/euskal-musika/enaut-zubizarreta
344,Enbor,,1978 - 1981,Bilbo,"['Rocka,', 'Progresiboa']",https://www.badok.eus/euskal-musika/enbor
345,Enbor Arnasa,Iñaki Espartzaren proiektua da Enbor Arnasa. Musika irakasle eta Geure Gogoa grabazio estudioan soinu teknikaria da Espartza.,,Ugao (Bizkaia),[],https://www.badok.eus/euskal-musika/enbor-arnasa
346,Endemaño,,2012 - 2015,Meñaka (Bizkaia),[],https://www.badok.eus/euskal-musika/endemano
347,Endika Lahaine & Hawaiiano Kid,,2020,Barakaldo (Bizkaia),['Rapa'],https://www.badok.eus/euskal-musika/endika-lahaine-hawaiiano-kid
348,Ene Kantak,"Euskarazko haurrentzako abestiak sortzen ditu Ene Kantak-ek, bideo eta koreografiekin. Gainera, ikuskizun eta antzerki musikalak ere antolatzen dituzte.",2011,,[],https://www.badok.eus/euskal-musika/ene-kantak
349,Eneko Dorronsoro,,1980,Ataun (Gipuzkoa),['Trikitia'],https://www.badok.eus/euskal-musika/eneko-dorronsoro
350,Eneko Labegerie,,1954,Kanbo (Lapurdi),"['Herri', 'kanta']",https://www.badok.eus/euskal-musika/eneko-labegerie
351,Enekora,"Eneko Larrañaga da Enekora. Formazioz gitarrista bada ere, Ttakunpa taldean perkusioa jotzen zuen, eta haren bidez iritsi zen Afrikako kultura eta kora ezagutzera (Afrika mendebaldeko harpa tradizionala da kora).  Tresnaren berezitasunak erakarrita, hura jotzen ikasi eta kantuak egiten hasi zen, Enekora proiektua sortu arte. Bi disko kaleratu ditu orain arte.",1982,Zestoa (Gipuzkoa),['Folka'],https://www.badok.eus/euskal-musika/enekora
352,Eneritz Furyak,"Hitz poetiko ilunkarak kantatzen dituen ahots berezi eta pertsonala da Eneritz Furyakena (Eneritz Dueso Domenech). Heterodoxoegia folk konbentzionaleko ikuspegi hertsiarentzat, popetik ez da urrunegi, baina punka da osagai ezinbestekoa bere kantuetan. Sortzeko modu sinpleagatik, kantuen trinkotasunagatik, bere kabuz eta eskura dituen tresna apurrekin produzitu nahiz grabatzeagatik.",1993,Irun (Gipuzkoa),"['Rocka,', 'Post-folka']",https://www.badok.eus/euskal-musika/eneritz-furyak
353,Enkore,"Musikari belaunaldi berri bat ordezkatzen du Enkorek. Belaunaldi horrek lehen aldiz bizi du laurogeiko hamarkadan Kalifornian sortutako hardcorearen xarma melodikoa eta erritmoak. Bilboko laukoteak kantu zuzenak, erraz gogoratzen diren leloak eta kontu handiz txertatutako koruak aurkezten ditu. Gaztea irratiko maketa lehiaketa irabazi zuen 2011. urtean.",2009 - 2020,Bilbo,"['Hardcorea,', 'Rocka']",https://www.badok.eus/euskal-musika/enkore
354,Eorann,"2002. eta 2008. urteen artean Birkite Alonsok eta Gontzal Caraballok sortutako taldeak pop-rock, post eta noise doinuak maneiatu zituen, hiru lan grabatu zituen eta Bilboko zirkuitu independentean ezagun egin zen.",2002 - 2008,Bilbo,"['Pop-rocka,', 'Noise-Rocka']",https://www.badok.eus/euskal-musika/eorann
355,EraBatera,"EraBatera ia nahi gabe sorturiko taldea da. Gatibun baketak astintzen aritzeaz gain, kantu zirriborroak pilatzen joan da Gaizka Salazar azken urteotan. Etxean eta berak bakarrik landu ditu ideiak mimo handiz, biribilduz, estudio batean grabatzeko unea iritsi zela sentitu arte. Pauso horretarako, beste hiru musikari batu ziren proiektura: Mikel Caballero (Gatibu), Beñat Serna (Ken Zazpi) eta Jurgi Ekiza (Willis Drummond).",2018,Gernika (Bizkaia),"['Pop-rocka,', 'Rocka']",https://www.badok.eus/euskal-musika/erabatera
356,Eraso!, 		@page { size: 21cm 29.7cm; margin: 2cm } 		P { margin-bottom: 0.21cm } 	,1996,Zarautz (Gipuzkoa),['Metala'],https://www.badok.eus/euskal-musika/eraso
357,Erasoka,,2008,"Algorta (Getxo, Bizkaia)","['Punk-rocka,', 'Punk-Oi!']",https://www.badok.eus/euskal-musika/erasoka
358,Eratu,"2010. urtearen bukaeran Aitor Agirrek (bateria), Joseba Luzuriagak (baxua eta koruak) eta Unai Olaldek (gitarra eta ahotsa) Eratu sortu zuten. Ondarroa, Agurain eta Gasteizko musikari hauek horren aurretik Laia, Xasta, Sortuz, Tubokaspi
 proiektuetan parte hartu zuten, eta power-trio formatu honetan aukera aproposa aurkitu zuten maite dituzten estilo guztiak eta zabaldu nahi dituzten mezuak landu eta eta plazaratzeko. Eratuk asko du metaletik, rocketik eta baita pop edo zaindutako melodietatik. (Iker Barandiaran)",2010,,"['Metala,', 'Rocka']",https://www.badok.eus/euskal-musika/eratu
359,Eraul,,1991,Donostia,"['Folka,', 'Popa']",https://www.badok.eus/euskal-musika/eraul
360,Erbestean,,,Bilbo,[],https://www.badok.eus/euskal-musika/erbestean
361,Erlak,,1968 - 1973,Pasaia (Gipuzkoa),['Popa'],https://www.badok.eus/euskal-musika/erlak
362,Ero,,,Galdakao (Bizkaia),['Rocka'],https://www.badok.eus/euskal-musika/ero
363,Erokomeri,,,"Azpeitia, Usurbil, Lasarte-Oria (Gipuzkoa)","['Trikitia,', 'Triki-popa']",https://www.badok.eus/euskal-musika/erokomeri
364,Erraiak,"Abestiak, literatura eta irudiak batzen dituen proiektua da Erraiak.",2016,Azpeitia,['Pop-rocka'],https://www.badok.eus/euskal-musika/erraiak
365,Erramun Martikorena,,1943,Baigorri (Nafarroa Beherea),"['Herri', 'kanta']",https://www.badok.eus/euskal-musika/erramun-martikorena
366,Erre,,1992,Bergara (Gipuzkoa),[],https://www.badok.eus/euskal-musika/erre
367,Errietan,,,Mutriku (Gipuzkoa),['Pop-rocka'],https://www.badok.eus/euskal-musika/errietan
368,Errime,,2015 - 2018,Azpeitia-Zarautz (Gipuzkoa),['Pop-rocka'],https://www.badok.eus/euskal-musika/errime
369,Errobi, 		@page { size: 21cm 29.7cm; margin: 2cm } 		P { margin-bottom: 0.21cm } 	,1974 - 1985,,['Folk-rocka'],https://www.badok.eus/euskal-musika/errobi
370,Erroma,,,Donostia,['Rocka'],https://www.badok.eus/euskal-musika/erroma
371,Erronkak,"Erronkak taldea 2020ko apirilean sortu zuten Nafarroako Deierriko Allotz herrian Txari Eletak (gitarra eta ahotsa), Iñaki Barrenak (baxua eta koruak) eta Ibon Irigoienek (bateria eta perkusioa). Beste proiektu batzuetan ibili ondoren, herrian bertan elkartzea erabaki zuten musikarekin jolasteko eta gozatzeko, eta inguruko beste musikazale eta artistekin aritzeko asmoz.",2020,Allotz (Nafarroa),['Popa'],https://www.badok.eus/euskal-musika/erronkak
372,Ertzak,,,Bergara (Gipuzkoa),"['Folka,', 'Trikitia']",https://www.badok.eus/euskal-musika/ertzak
373,Esanezin,"Ianire Aranzabek (Altzagarate, 1999) 2019ko udan eman zituen bere lehen pausoak musika munduan Oriol Flores (Bartzelona, 1979) musikariarekin batera, freskotasuna eta esperientzia uztartuz. 2020ko apirilean ikusi zuten argia lehenengo bi abestiek, eta 2021eko maiatzean lehen EPa argitaratu zuen taldeak.",2020,Altzaga (Gipuzkoa),['Popa'],https://www.badok.eus/euskal-musika/esanezin
374,Eskean Kristö,,2011 - 2022,Arratia (Bizkaia),['Rock&rolla'],https://www.badok.eus/euskal-musika/eskean-kristo
375,Esne Beltza,,2007,Hernani (Gipuzkoa),"['Rocka,', 'Reggaea,', 'Ska']",https://www.badok.eus/euskal-musika/esne-beltza
376,Espartzu,Pello eta Gaizka Arrue anaiek osatzen dute Espartzu.,,Azpeitia (Gipuzkoa),[],https://www.badok.eus/euskal-musika/espartzu
377,Estankona,,1979,Artea (Bizkaia),['Rocka'],https://www.badok.eus/euskal-musika/estankona
378,Esti eta Mikel Markez,,,Aia (Gipuzkoa),['Kantautorea'],https://www.badok.eus/euskal-musika/esti-eta-mikel-markez
379,Esti Markez,,1999,Aia (Gipuzkoa),['Popa'],https://www.badok.eus/euskal-musika/esti-markez
380,Estitxu,,1944 - 1993,Beskoitze (Lapurdi)-Bilbo,['Kantautorea'],https://www.badok.eus/euskal-musika/estitxu
381,Estitxu,,1987,Bera (Nafarroa),"['Popa,', 'Soula']",https://www.badok.eus/euskal-musika/estitxu-1
382,Estricalla,,2009,,['Hardcorea'],https://www.badok.eus/euskal-musika/estricalla
383,Estu & Larri,,,,['Ska-rocka'],https://www.badok.eus/euskal-musika/estu-larri
384,Eten,,1998,Sestao (Bizkaia),"['Rocka,', 'Esperimentala']",https://www.badok.eus/euskal-musika/eten
385,Etorkizun Beltza,,2008,Gernika (Bizkaia),['Metala'],https://www.badok.eus/euskal-musika/etorkizun-beltza
386,Etsaiak,,1987 - 2016,Lekeitio (Bizkaia),"['Hardcorea,', 'Punka']",https://www.badok.eus/euskal-musika/etsaiak
387,Etsaiakeroak,,2016,Lekeitio (Bizkaia),"['Hardcorea,', 'Punka']",https://www.badok.eus/euskal-musika/etsaiakeroak
388,Etxamendi eta Larralde,,1967 - 1993,Nafarroa Beherea,"['Herri', 'kanta']",https://www.badok.eus/euskal-musika/etxamendi-eta-larralde
389,Etxe,,1984,Berriz (Bizkaia),['Pop-rocka'],https://www.badok.eus/euskal-musika/etxe
390,Etxekalte,,2015,Bermeo (Bizkaia),['Rocka'],https://www.badok.eus/euskal-musika/etxekalte
391,Etxekalte + Habi,,2020,"Bermeo (Bizkaia), Villabona (Gipuzkoa)",['Rocka'],https://www.badok.eus/euskal-musika/etxekalte-habi
392,Etxepare Rap,,,,['Rapa'],https://www.badok.eus/euskal-musika/etxepare-rap
393,Etzakit,,1995 - 2001,Hernani (Gipuzkoa),['Triki-popa'],https://www.badok.eus/euskal-musika/etzakit
394,Euskanta,,,,[],https://www.badok.eus/euskal-musika/euskanta
395,Euskaros,,,,['Popa'],https://www.badok.eus/euskal-musika/euskaros
396,Euskatalites,,2013,Iruñea,"['Reggaea,', 'Ska']",https://www.badok.eus/euskal-musika/euskatalites
397,Exkixu,,1991 - 1997,Gernika-Lumo (Bizkaia),['Rocka'],https://www.badok.eus/euskal-musika/exkixu
398,Exstingure,,,,['Elektronikoa'],https://www.badok.eus/euskal-musika/exstingure
399,Ez Dok Amairu,,1966 - 1972,,"['Folka,', 'Herri', 'kanta']",https://www.badok.eus/euskal-musika/ez-dok-amairu
400,Ezbaian,,,Ondarroa (Bizkaia),"['Punk-rocka,', 'Rocka']",https://www.badok.eus/euskal-musika/ezbaian
401,Ezin Eta,,,Donibane Lohizune (Lapurdi),['Rocka'],https://www.badok.eus/euskal-musika/ezin-eta
402,Ezin Izan,"Donostiako Buenabixta Eskolan sortutako taldeetariko bat izan zen Ezin Izan. Gaizkiñe, La Perrera eta Barrakos bezalako taldeetan ibilitako jendearekin 90eko hamarkadaren hasieran sortu zen taldea eta garai horietan haize freskua ekarri zuen gure eszenara. Eskola zaharreko punk-hardcore eta punk melodikoaren arteko nahasketa lantzen zuen.",1993 - 2016,Donostia,"['Hardcorea,', 'Punk-rocka']",https://www.badok.eus/euskal-musika/ezin-izan
403,Ezinean,,2001 - 2018,Azpeitia (Gipuzkoa),['Hardcorea'],https://www.badok.eus/euskal-musika/ezinean
404,Ezpalak,,2019,Zestoa (Gipuzkoa),['Rocka'],https://www.badok.eus/euskal-musika/ezpalak
405,Eztanda,,2015,Tolosa (Gipuzkoa),"['Metala,', 'Thrasha']",https://www.badok.eus/euskal-musika/eztanda
406,Eztandap,,2019,"Zornotza, Ea (Bizkaia)",['Rocka'],https://www.badok.eus/euskal-musika/eztandap
407,Ezurte,,,"Zizur, Gares (Nafarroa)","['Hardcorea,', 'Rocka']",https://www.badok.eus/euskal-musika/ezurte
408,Falta,,2016,Hazparne (Lapurdi),['Post-rocka'],https://www.badok.eus/euskal-musika/falta
409,Far Far,,2015,,['Rocka'],https://www.badok.eus/euskal-musika/far-far
410,FastFatum,"Igor Kalzada donostiarraren ‘alter ego’ artistikoa da FasTFatum. Disko bakarra kaleratu du, Harkaitz Cano idazlearekin elkarlanean.",1975,Donostia,"['Popa,', 'Elektronikoa']",https://www.badok.eus/euskal-musika/fast-fatum
411,Feline,,,,"['Rocka,', 'Post-punka']",https://www.badok.eus/euskal-musika/feline
412,Fergusons,"Iñigo Hurtadok eta Kristof Saint Georges-ek (13ème Section, Skunk!, Laurel Aitken, Opium Du Peuple
) sortutako taldea da Fergusons. Lehen diskoa Euskal Herrian grabatu dute, betiko adiskideek lagundurik: Iñaki Plaa baterian (Skunk!, ODP, Smoke Deluxe) eta Mika Garcia gitarran (ODP, Smoke Deluxe). Frantsesez, euskaraz, gazteleraz eta ingelesez kantatzen dituzte beren abesti intimistak. Taldekideen hitzetan, “errukirik gabe bere haurrak erailtzen dituen mundu ero baten aurka bihotzetik jalgitzen den oihu bat da Fergusons”.",2015,Hendaia (Lapurdi),"['Punk-rocka,', 'Rocka']",https://www.badok.eus/euskal-musika/fergusons
413,Fermin Muguruza,,1963,Irun (Gipuzkoa),"['Rocka,', 'Reggaea,', 'Ska,', 'Elektronikoa']",https://www.badok.eus/euskal-musika/fermin-muguruza
414,Fermin Muguruza eta Dut,,,Irun (Gipuzkoa),"['Hardcorea,', 'Rocka,', 'Reggaea']",https://www.badok.eus/euskal-musika/fermin-muguruza-eta-dut
415,Fernalia,"Fernalia bikotea Joseba Agirrezabalagak eta Sokrates Garciak (Autoa, Akauzazte) osatzen dute.",,Azkoitia (Gipuzkoa),[],https://www.badok.eus/euskal-musika/fernalia
416,Fernando Unsain,,1945,Beasain (Gipuzkoa),['Kantautorea'],https://www.badok.eus/euskal-musika/fernando-unsain
417,Fetitxe,,2012,Arrigorriaga (Bizkaia),['Rocka'],https://www.badok.eus/euskal-musika/fetitxe
418,Fiachras,"Bizardunak folk-rock talde nafarraren ahaidetzat jo daiteke Fiachras. Taldekideetako bi (Haritz Artola eta Aitor Aldanondo) banda hartan ere aritu ziren, eta beste bizardun batek, Iñigo Cabezafuegok (Atom Rhumba), lagundu zien lehen diskoan. Brigada Criminal desegin ostean sortu zuten Artolak eta Aldanondok Fiachras, punk-rocka alde batera utzi eta Irlandara begira jarri ziren, hango folk malenkoniatsu eta garratza bere egiteko.",,,['Folk-rocka'],https://www.badok.eus/euskal-musika/fiachras
419,Fits,,1996,"Urretxu-Zumarraga, Bergara (Gipuzkoa)",['Rocka'],https://www.badok.eus/euskal-musika/fits
420,Five Corners,,,Amurrio (Araba),['Rocka'],https://www.badok.eus/euskal-musika/five-corners
421,Fizt & Furiuz,,2021,Luhuso (Lapurdi),['Metala'],https://www.badok.eus/euskal-musika/fizt-furiuz
422,Fjord,"Urtebete inguru iraun zuen talde honek. Juan Sangre (Ekon, Governors), Keu Agirretxeak (Etsaiak), Mikel Arakistainek (Etsaiak) eta Iban Zugarramurdik (Baldin Bada, Su Ta Gar, Esne Beltza) sortu zuten epe luzerako proiektu gisa, baina lan egiteko modu eta erritmoari buruzko desadostasunek asmoa galarazi zuten. Nork bere taldean jorratu ezin zuen musika egiteko aukera eman zien Fjordek.",2004 - 2005,,['Rocka'],https://www.badok.eus/euskal-musika/fjord
423,FlakUtt,"Lander Fernandez Arroiabe soinu ekoizlearen Elektroflak egitasmo elektronikoaren eta UTT Uharteko Txalaparta Tailerraren arteko batuketatik sortutako proiektua da FlakUtt. Txalaparta, musika elektronikoa eta inprobisazioa dira FlakUttek argitaratutako disko bakarraren osagai nagusiak. ",2008 - 2010,Uharte (Nafarroa),"['Folka,', 'Elektronikoa']",https://www.badok.eus/euskal-musika/flakutt
424,Flash,"Punk ufada bat, Gipuzkoako kostaldetik.",2022,,['Punka'],https://www.badok.eus/euskal-musika/flash
425,Floxbin,,2016,Usurbil (Gipuzkoa),['Metala'],https://www.badok.eus/euskal-musika/floxbin
426,Fly Shit,"Bergarako (Gipuzkoa) talde hau Euskal Herriko hardcore eszenaren beteranoenetakoa da. Hardcorea bizitzeko jarrera moduan ulertzen du taldeak, eta horrek eramaten du bere musikaren ekoizpen, komertzializazio eta zabalkundearen gaineko kontrol osoa izatera, taldeak berak dituen baliabideekin. 80ko hamarkadako hardcore taldeak ditu erreferente, baina diskoz disko jakin du bestelako influentziak bereganatzen.",1996,Bergara (Gipuzkoa),['Hardcorea'],https://www.badok.eus/euskal-musika/fly-shit
427,Folketan,,2010,Sestao (Bizkaia),['Folka'],https://www.badok.eus/euskal-musika/folketan
428,Four Friends,,1999,Bilbo,"['Bluesa,', 'Jazza']",https://www.badok.eus/euskal-musika/four-friends
429,Fran Lasuen,,1959,Eibar (Gipuzkoa),['Folka'],https://www.badok.eus/euskal-musika/fran-lasuen
430,Frikun,,2015,Baiona,"['Reggaea,', 'Afrobeata,', 'Funka']",https://www.badok.eus/euskal-musika/frikun
431,Fufu,,2018,Irun (Gipuzkoa),"['Post-hardcorea,', 'Rocka']",https://www.badok.eus/euskal-musika/fufu
432,Fumut,,2010,Lazkao (Gipuzkoa),"['Hardcorea,', 'Punk-rocka']",https://www.badok.eus/euskal-musika/fumut
433,Fundiziyue,,1994 - 2004,Azpeitia,['Pop-rocka'],https://www.badok.eus/euskal-musika/fundiziyue
434,Fusible,"Pilota plazako ostatu batean sortu zen Fusible. Bikote gisa hasi zen eta hirukote formatuan jarraitu zuen. Hitzen beharrik ez duen rock sikodelikoaren, krautrockaren eta punkaren arteko soinu kiribil indartsu, hipnotiko eta geldiezina jaso dute orain arteko grabazioetan.",2016,Ziburu (Lapurdi),"['Punka,', 'Rocka']",https://www.badok.eus/euskal-musika/fusible
435,G.A.Z Limbo,,,Lekeitio (Bizkaia),"['Rapa,', 'Elektronikoa']",https://www.badok.eus/euskal-musika/g-a-z-limbo
436,Gabezia,,2012 - 2019,Lasarte-Oria (Gipuzkoa),['Metala'],https://www.badok.eus/euskal-musika/gabezia
437,Gadafiste Brothers & Sisters,,,Oztibarre (Nafarroa Beherea),['Punka'],https://www.badok.eus/euskal-musika/gadafiste-brothers-sisters
438,Gaizkiñe,,,Andoain (Gipuzkoa),['Hardcorea'],https://www.badok.eus/euskal-musika/gaizkine
439,Galazota,,2021,Arratia (Bizkaia),['Punk-rocka'],https://www.badok.eus/euskal-musika/galazota
440,Galea,,,Getxo (Bizkaia),['Metala'],https://www.badok.eus/euskal-musika/galea
441,Galtzagorriak,,2015,Tafalla (Nafarroa),['Ska'],https://www.badok.eus/euskal-musika/galtzagorriak
442,Ganbara,,1982,,['Folka'],https://www.badok.eus/euskal-musika/ganbara
443,Ganorabakuek,,2014,Durangaldea (BIzkaia),"['Folk-rocka,', 'Countrya']",https://www.badok.eus/euskal-musika/ganorabakuek
444,Garaje Drama,,,,['Hard-rocka'],https://www.badok.eus/euskal-musika/garaje-drama
445,Garazi Gorostiaga,,,,['Elektronikoa'],https://www.badok.eus/euskal-musika/garazi-gorostiaga
446,Gargara,,,,"['Elektronikoa,', 'Esperimentala']",https://www.badok.eus/euskal-musika/gargara
447,Gari,,1963,Legazpi (Gipuzkoa),['Rocka'],https://www.badok.eus/euskal-musika/gari
448,Garilak 26,,,,['Plaza'],https://www.badok.eus/euskal-musika/garilak-26
449,Garoa,,1979,Mutriku (Gipuzkoa),['Pop-rocka'],https://www.badok.eus/euskal-musika/garoa
450,Garraio,,2021,,['Rocka'],https://www.badok.eus/euskal-musika/garraio
451,Gatibu,,2002,Gernika (Bizkaia),['Rocka'],https://www.badok.eus/euskal-musika/gatibu
452,Gatom,Iñigo Iriondo bermeotarraren rap proiektua da Gatom.,1990,Bermeo (Bizkaia),"['Rapa,', 'Reggaea']",https://www.badok.eus/euskal-musika/gatom
453,Gatz,"Laukotea osatzen duten kideek hainbat urte daramate musika munduan murgilduta. Pater Noster, Eskandalo publiku, Sikofoni, Gominols, Sulfato, Ukabil, Drongeners eta beste hainbat taldetan jo dute, baina denak ere, Jonny Gerriwelt taldean aritutakoak dira.",2014,Ondarroa (Bizkaia),"['Punk-rocka,', 'Rock&rolla']",https://www.badok.eus/euskal-musika/gatz
454,Gaua Project,Jon Asier Zubelzu soinu teknikariak eta Jona Parra musikariak Gaua grabazio estudioaren inguruan sortutako proiektua da Gaua Project. Pop elektroniko eta dantzagarria jorratu dute orain arte argitaratutako disko bakarrean.,2009,Barakaldo (Bizkaia),"['Popa,', 'Elektronikoa']",https://www.badok.eus/euskal-musika/gaua-project
455,Gaur,,,,['Jazza'],https://www.badok.eus/euskal-musika/gaur
456,Gaur Ez,,2006,Iruñea,"['Metala,', 'Rocka']",https://www.badok.eus/euskal-musika/gaur-ez
